Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Status,Total_enrolled,Total_approved,Total_evaluations,Total_without_evaluations,Avg_grade,Course_Name,Marital_status_Label
1,1,2,9085,1,1,151.0,1,Others,4,2,2,144.5,1,0,0,1,0,0,18.0,0,Graduate,12.0,12,13,0.0,15.25,Veterinary Nursing,Single
1,17,1,9500,1,1,131.0,1,1,19,4,3,125.4,1,0,0,1,0,0,19.0,0,Graduate,15.0,12,27,0.0,12.333333333333332,Nursing,Single
1,17,1,9238,1,1,145.0,1,38,38,9,7,145.0,0,0,0,1,0,1,19.0,0,Graduate,12.0,12,13,0.0,13.0,Social Service,Single
1,39,1,9003,1,1,135.0,1,38,38,9,6,138.1,0,0,1,0,0,0,28.0,0,Dropout,12.0,0,13,0.0,0.0,Agronomy,Single
1,17,1,9070,1,1,119.0,1,37,38,9,8,124.6,1,0,0,1,0,0,20.0,0,Graduate,12.0,12,12,0.0,12.583333333333332,Communication Design,Single
1,1,2,9773,1,1,122.0,1,37,37,9,9,130.8,1,0,0,1,0,0,18.0,0,Graduate,12.0,9,23,0.0,12.125,Journalism & Communication,Single
1,1,2,9500,1,1,155.0,1,1,1,4,3,140.5,1,0,0,1,0,0,18.0,0,Graduate,14.0,12,14,0.0,15.25,Nursing,Single
1,1,1,9085,1,1,123.0,1,19,37,9,9,124.1,1,0,0,1,0,1,20.0,0,Graduate,10.0,8,23,3.0,13.0,Veterinary Nursing,Single
1,43,1,9238,1,1,130.0,1,38,19,9,4,118.4,0,0,1,1,0,0,28.0,0,Graduate,29.0,24,29,0.0,12.083916083916083,Social Service,Single
1,15,1,9853,1,1,133.1,41,Others,1,Others,Others,128.2,0,0,0,1,0,0,23.0,1,Graduate,26.0,25,29,0.0,14.756944444444445,Basic Education,Single
1,1,1,9853,1,1,114.0,1,19,37,5,5,109.5,1,0,0,1,0,0,19.0,0,Dropout,14.0,6,17,0.0,10.5,Basic Education,Single
1,17,1,9238,1,1,137.0,1,38,19,Others,Others,131.1,1,0,0,1,0,1,18.0,0,Graduate,12.0,12,14,0.0,12.5,Social Service,Single
1,1,3,9773,1,1,161.0,22,37,37,9,9,137.9,0,0,1,0,0,1,20.0,1,Graduate,12.0,11,13,0.0,12.15,Journalism & Communication,Single
1,1,1,171,1,1,133.1,1,3,1,2,4,128.2,1,0,0,1,0,0,20.0,0,Graduate,23.0,21,31,0.0,12.004273504273506,Animation & Multimedia,Single
2,39,1,9991,0,1,133.1,1,37,37,9,9,126.5,0,0,0,1,0,0,27.0,0,Dropout,10.0,2,10,0.0,5.25,Management (Evening),Married
1,1,1,9853,1,1,128.0,1,1,1,9,9,120.0,1,0,0,1,0,0,18.0,0,Dropout,12.0,5,24,0.0,12.0,Basic Education,Single
4,39,2,9556,1,19,133.1,1,19,19,4,6,123.0,0,0,0,1,0,1,37.0,0,Graduate,15.0,15,21,0.0,11.642857142857142,Oral Hygiene,Divorced
4,7,1,9500,1,40,130.0,1,19,19,4,6,130.0,0,0,0,0,0,0,20.0,0,Dropout,14.0,8,21,0.0,13.393333333333333,Nursing,Divorced
1,17,6,9500,1,1,147.0,1,1,38,4,8,141.1,1,0,0,1,0,0,20.0,0,Dropout,15.0,14,17,0.0,13.60625,Nursing,Single
2,39,1,9119,1,1,140.0,1,34,34,9,9,140.0,0,0,0,0,1,0,34.0,0,Dropout,10.0,0,10,0.0,0.0,Informatics Engineering,Married
1,42,1,9119,1,1,140.0,1,3,3,3,2,133.6,1,0,0,1,1,0,22.0,0,Dropout,10.0,0,0,0.0,0.0,Informatics Engineering,Single
2,39,2,9254,1,19,133.1,1,19,19,9,5,123.5,0,0,0,1,1,0,39.0,0,Graduate,12.0,12,12,0.0,13.416666666666668,Tourism,Married
1,1,1,9500,1,1,141.0,1,37,37,9,9,136.3,1,0,0,1,1,1,18.0,0,Graduate,14.0,12,14,0.0,13.516666666666666,Nursing,Single
1,1,2,9070,1,1,128.0,1,37,37,9,9,123.5,1,0,0,1,1,1,21.0,0,Graduate,12.0,12,14,0.0,13.226190476190476,Communication Design,Single
2,39,1,9085,1,1,150.0,1,37,37,90,10,112.0,0,0,0,1,1,0,34.0,0,Dropout,12.0,0,0,0.0,0.0,Veterinary Nursing,Married
1,44,1,9003,1,39,160.0,1,37,37,9,9,160.0,0,0,0,1,1,1,22.0,0,Graduate,12.0,12,18,0.0,13.0625,Agronomy,Single
1,39,1,9003,1,1,133.1,1,1,37,4,7,110.0,0,0,0,1,1,0,31.0,0,Dropout,12.0,3,35,0.0,7.2,Agronomy,Single
1,18,3,9853,1,1,128.0,1,38,37,5,9,116.8,1,0,0,0,1,0,19.0,0,Dropout,12.0,4,22,0.0,6.0,Basic Education,Single
1,17,5,9254,1,1,114.0,1,38,1,5,9,109.5,0,0,0,1,1,0,19.0,0,Dropout,10.0,0,15,0.0,0.0,Tourism,Single
1,39,1,9556,1,19,133.1,1,37,37,9,10,100.0,0,0,0,1,1,0,31.0,0,Dropout,14.0,0,14,0.0,0.0,Oral Hygiene,Single
1,5,1,9147,1,1,126.0,1,19,38,5,6,117.3,1,0,0,1,0,0,19.0,0,Enrolled,10.0,6,21,0.0,10.65,Management,Single
2,39,2,9670,1,1,133.1,41,37,19,9,9,130.0,0,0,0,1,0,0,30.0,1,Dropout,12.0,0,0,0.0,0.0,Advertising & Marketing,Married
1,51,1,9500,1,1,129.0,1,37,38,3,3,137.8,1,0,0,1,0,1,20.0,0,Graduate,15.0,15,16,0.0,15.826825396825395,Nursing,Single
1,17,1,9500,1,1,140.0,1,19,38,7,7,136.5,1,0,0,1,0,1,18.0,0,Graduate,15.0,15,16,0.0,14.819285714285714,Nursing,Single
4,39,1,9991,0,1,133.1,1,37,37,5,5,138.7,0,0,0,1,0,0,31.0,0,Dropout,10.0,6,13,0.0,11.166666666666668,Management (Evening),Divorced
1,17,1,9254,1,1,134.0,1,19,1,9,4,124.9,1,0,0,1,0,0,19.0,0,Dropout,12.0,7,22,0.0,11.625,Tourism,Single
4,39,1,8014,0,1,133.1,1,37,37,9,7,140.0,0,0,0,1,0,1,20.0,0,Dropout,11.0,0,11,0.0,0.0,Social Service (Evening),Divorced
1,17,2,9254,1,1,132.0,1,38,38,9,8,122.6,1,0,0,1,0,1,20.0,0,Graduate,12.0,12,12,0.0,13.583333333333332,Tourism,Single
1,1,2,9500,1,1,131.0,1,1,1,5,9,129.5,1,0,0,1,0,1,19.0,0,Graduate,16.0,16,16,0.0,13.9475,Nursing,Single
1,1,1,9670,1,1,133.1,1,3,1,1,7,155.0,0,0,0,1,0,0,22.0,0,Dropout,10.0,3,11,0.0,5.666666666666667,Advertising & Marketing,Single
1,1,1,8014,0,1,133.1,1,3,1,1,7,100.0,0,0,0,1,0,0,26.0,0,Graduate,15.0,14,18,0.0,12.517857142857142,Social Service (Evening),Single
1,18,1,9147,1,1,160.0,1,19,19,5,8,137.6,1,0,0,1,0,1,19.0,0,Graduate,10.0,10,14,0.0,11.925,Management,Single
1,7,1,9500,1,3,120.0,1,19,3,4,2,120.0,1,0,0,1,0,0,29.0,0,Dropout,16.0,12,16,2.0,12.25,Nursing,Single
1,15,1,9556,1,1,114.0,26,3,19,Others,Others,114.0,0,0,0,1,0,0,20.0,1,Enrolled,14.0,2,26,6.0,5.833333333333333,Oral Hygiene,Single
4,1,1,9991,0,1,140.0,1,37,37,9,7,139.0,0,0,0,1,0,1,38.0,0,Enrolled,10.0,10,15,0.0,11.2,Management (Evening),Divorced
1,39,1,9003,1,1,100.0,1,37,37,9,5,110.0,0,0,0,1,0,0,20.0,0,Graduate,24.0,21,39,0.0,12.266666666666666,Agronomy,Single
1,1,6,9500,1,1,139.0,1,19,38,4,9,128.5,1,0,0,1,0,0,19.0,0,Dropout,16.0,12,20,0.0,13.066666666666668,Nursing,Single
1,1,1,9070,1,1,136.0,1,1,38,4,5,132.2,0,0,1,1,0,0,19.0,0,Graduate,12.0,12,14,0.0,13.854166666666668,Communication Design,Single
4,7,1,9500,1,3,130.0,1,3,19,2,3,130.0,0,0,0,1,0,0,20.0,0,Dropout,14.0,3,14,1.0,6.916666666666667,Nursing,Divorced
1,17,1,9130,1,1,145.0,1,38,37,9,7,129.3,1,0,0,1,0,0,19.0,0,Graduate,10.0,10,10,0.0,12.5,Equinculture,Single
1,1,1,171,1,1,133.1,1,19,38,9,8,128.2,1,0,0,1,1,1,19.0,0,Enrolled,23.0,22,27,0.0,13.075757575757576,Animation & Multimedia,Single
1,1,6,9500,1,1,146.0,1,2,19,3,9,130.3,1,0,0,1,1,0,18.0,0,Graduate,16.0,16,16,0.0,13.74625,Nursing,Single
1,1,1,171,1,1,159.0,1,3,3,2,2,162.5,1,0,0,1,1,0,19.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
2,39,1,8014,0,19,133.1,1,34,34,0,0,130.0,0,0,0,1,1,0,38.0,0,Dropout,12.0,0,0,0.0,0.0,Social Service (Evening),Married
2,7,1,9130,1,2,110.0,1,19,19,4,8,110.0,1,0,0,1,1,0,37.0,0,Dropout,12.0,0,15,0.0,0.0,Equinculture,Married
1,39,1,9670,1,1,120.0,1,1,19,4,10,142.3,1,0,0,1,0,1,26.0,0,Graduate,12.0,11,16,0.0,13.916666666666668,Advertising & Marketing,Single
1,17,1,9238,1,1,130.0,1,37,37,9,9,122.0,1,0,0,1,0,1,21.0,0,Enrolled,12.0,6,21,0.0,10.7,Social Service,Single
1,1,3,9085,1,1,158.0,1,1,19,9,9,153.6,1,0,0,1,0,1,18.0,0,Graduate,12.0,12,15,0.0,15.476190476190476,Veterinary Nursing,Single
1,1,1,9853,1,1,122.0,1,3,19,2,3,112.9,0,0,0,1,0,0,18.0,0,Graduate,14.0,14,16,0.0,11.857142857142858,Basic Education,Single
1,1,1,9085,1,1,140.0,1,3,1,2,4,124.1,0,0,0,1,0,0,18.0,0,Graduate,10.0,10,17,2.0,14.05,Veterinary Nursing,Single
1,17,1,9238,1,1,136.0,1,38,1,9,4,129.7,0,0,0,1,0,0,19.0,0,Graduate,12.0,12,13,0.0,12.94047619047619,Social Service,Single
1,1,1,9773,1,1,111.0,1,19,19,9,9,110.0,1,0,0,1,0,0,18.0,0,Graduate,12.0,11,14,0.0,12.3,Journalism & Communication,Single
1,17,2,9500,1,1,145.0,1,2,38,3,8,136.3,1,0,0,1,0,0,18.0,0,Enrolled,16.0,14,24,0.0,12.285714285714286,Nursing,Single
1,17,1,9238,1,1,133.1,1,38,38,191,193,146.0,0,0,1,1,0,1,19.0,0,Graduate,12.0,12,13,0.0,12.833333333333332,Social Service,Single
1,1,1,9500,1,1,140.0,1,19,38,7,8,129.9,0,0,0,1,0,0,19.0,0,Dropout,15.0,0,0,0.0,0.0,Nursing,Single
1,1,1,9254,1,1,140.0,1,19,1,9,8,140.9,1,0,0,1,0,1,18.0,0,Graduate,12.0,10,17,0.0,12.928571428571429,Tourism,Single
2,1,1,9500,1,1,156.0,1,1,1,9,10,135.5,0,0,0,1,0,0,18.0,0,Graduate,16.0,14,16,0.0,13.9,Nursing,Married
1,1,1,9500,1,1,132.0,1,38,37,9,7,122.0,1,0,0,1,0,1,20.0,0,Graduate,16.0,14,16,0.0,13.817142857142857,Nursing,Single
1,53,1,9556,1,42,140.0,1,1,19,4,5,140.0,0,0,0,1,0,1,22.0,0,Graduate,15.0,13,20,0.0,13.094642857142858,Oral Hygiene,Single
1,1,1,9130,1,1,164.0,1,34,1,0,0,163.0,0,0,0,1,0,0,18.0,0,Dropout,12.0,0,0,0.0,0.0,Equinculture,Single
1,17,4,9254,1,1,113.0,1,38,19,7,7,107.4,1,0,0,1,0,1,19.0,0,Graduate,12.0,12,12,0.0,12.166666666666666,Tourism,Single
1,1,1,9254,1,1,122.0,1,37,37,9,9,114.3,1,0,0,0,0,1,20.0,0,Dropout,12.0,7,24,0.0,11.291666666666668,Tourism,Single
1,43,1,9070,1,1,150.0,1,2,3,3,2,140.8,0,0,0,1,0,0,19.0,0,Enrolled,12.0,11,14,0.0,12.575,Communication Design,Single
1,1,2,9773,1,1,135.0,1,37,37,5,5,126.3,1,1,0,1,0,1,20.0,0,Graduate,12.0,12,13,0.0,14.619047619047619,Journalism & Communication,Single
1,39,1,9085,1,1,133.1,1,3,19,2,9,110.0,0,0,0,1,0,0,28.0,0,Dropout,12.0,8,29,0.0,12.0,Veterinary Nursing,Single
1,1,2,9085,1,1,122.0,1,1,1,Others,Others,126.2,0,0,0,1,0,0,19.0,0,Graduate,12.0,9,26,0.0,13.333333333333332,Veterinary Nursing,Single
1,42,1,9003,1,39,140.0,1,19,1,5,5,140.0,0,0,0,1,0,0,22.0,0,Enrolled,12.0,10,22,0.0,13.119047619047619,Agronomy,Single
1,1,1,9085,1,1,138.0,1,1,3,9,1,123.0,1,0,0,1,0,0,19.0,0,Graduate,12.0,12,23,0.0,14.08173076923077,Veterinary Nursing,Single
1,1,3,9773,1,1,130.0,1,19,19,5,5,157.0,1,0,0,0,0,0,18.0,0,Dropout,12.0,0,0,0.0,0.0,Journalism & Communication,Single
1,5,1,9130,1,1,157.0,1,5,Others,2,2,149.7,1,0,0,1,0,0,18.0,0,Graduate,12.0,12,12,0.0,14.916666666666668,Equinculture,Single
1,43,1,9130,1,1,140.0,1,2,1,2,3,140.0,1,0,0,1,0,0,22.0,0,Graduate,10.0,9,20,0.0,12.767857142857142,Equinculture,Single
1,53,1,9085,1,42,170.0,1,1,19,4,7,170.0,0,0,0,1,0,0,20.0,0,Graduate,20.0,20,22,0.0,15.623931623931623,Veterinary Nursing,Single
1,39,1,9991,0,1,150.0,1,1,37,9,7,130.2,0,0,0,1,0,1,24.0,0,Graduate,10.0,10,16,1.0,12.517857142857142,Management (Evening),Single
1,17,1,171,1,1,146.0,1,1,38,9,9,135.5,1,0,1,1,0,0,22.0,0,Enrolled,34.0,23,41,0.0,11.541666666666668,Animation & Multimedia,Single
1,43,1,8014,0,1,120.0,1,38,19,5,4,118.3,0,0,0,1,0,0,20.0,0,Enrolled,12.0,11,13,0.0,13.083333333333332,Social Service (Evening),Single
1,1,1,9556,1,1,118.0,1,19,38,9,9,116.3,1,0,0,1,0,1,20.0,0,Graduate,15.0,15,20,0.0,11.922569444444445,Oral Hygiene,Single
2,7,1,8014,0,3,120.0,1,38,1,9,9,120.0,0,0,0,0,0,0,35.0,0,Dropout,12.0,0,0,0.0,0.0,Social Service (Evening),Married
1,1,1,9670,1,1,154.0,1,1,1,5,7,154.7,0,0,0,1,0,1,18.0,0,Graduate,10.0,10,11,0.0,12.2,Advertising & Marketing,Single
1,17,2,9238,1,1,139.0,1,2,3,3,3,132.7,1,0,0,1,0,0,19.0,0,Graduate,12.0,12,16,0.0,11.416666666666666,Social Service,Single
1,18,1,9500,1,1,136.0,1,3,3,3,3,130.8,0,0,0,1,0,0,18.0,0,Graduate,15.0,15,16,0.0,14.32857142857143,Nursing,Single
1,1,2,9254,1,1,130.0,1,1,38,4,9,122.7,1,0,0,1,0,0,18.0,0,Dropout,12.0,8,23,0.0,10.875,Tourism,Single
2,39,1,9238,1,19,133.1,1,1,2,4,6,130.0,0,0,0,1,0,0,31.0,0,Enrolled,12.0,12,14,0.0,13.083333333333332,Social Service,Married
1,17,1,9238,1,1,133.0,1,19,19,5,7,123.6,0,0,0,1,0,1,19.0,0,Graduate,12.0,12,14,0.0,13.75,Social Service,Single
1,18,1,9500,1,1,143.0,1,38,37,4,9,116.5,1,0,0,1,0,1,20.0,0,Graduate,15.0,15,18,0.0,12.84375,Nursing,Single
1,17,3,9085,1,1,117.0,1,19,38,5,7,111.1,0,0,0,1,0,0,21.0,0,Dropout,12.0,0,0,0.0,0.0,Veterinary Nursing,Single
1,1,3,9500,1,1,145.0,1,19,38,9,7,136.3,1,0,0,1,0,1,18.0,0,Graduate,16.0,14,16,0.0,13.971428571428572,Nursing,Single
1,1,5,9070,1,1,134.0,1,34,1,5,7,129.8,1,0,0,1,0,0,18.0,0,Dropout,12.0,2,7,0.0,5.5,Communication Design,Single
2,39,1,9991,0,1,170.0,1,38,19,4,8,134.7,0,0,0,1,0,0,33.0,0,Graduate,10.0,10,11,0.0,14.066666666666666,Management (Evening),Married
1,1,2,9670,1,1,143.0,1,37,37,9,7,131.8,1,0,0,1,0,1,18.0,0,Enrolled,12.0,11,14,0.0,13.185714285714287,Advertising & Marketing,Single
1,1,1,171,1,1,140.0,1,37,37,7,9,126.8,1,0,0,0,0,1,18.0,0,Dropout,0.0,0,0,0.0,0.0,Animation & Multimedia,Single
1,1,1,9085,1,1,131.0,1,37,37,9,6,130.7,0,0,1,1,0,0,21.0,0,Enrolled,10.0,6,22,1.0,11.25,Veterinary Nursing,Single
1,17,3,9254,1,1,115.0,1,37,19,5,5,109.8,1,0,0,1,0,0,19.0,0,Enrolled,12.0,8,16,0.0,11.625,Tourism,Single
1,7,1,9991,0,3,130.0,1,3,19,2,3,133.9,0,0,0,1,0,0,28.0,0,Graduate,10.0,10,14,0.0,13.428571428571427,Management (Evening),Single
2,39,1,9147,1,1,130.0,1,1,19,9,9,109.9,0,0,0,0,0,0,29.0,0,Dropout,9.0,0,4,0.0,0.0,Management,Married
1,44,1,9130,1,39,160.0,1,1,37,3,3,160.0,1,0,1,0,0,0,36.0,0,Dropout,12.0,9,17,0.0,13.333333333333332,Equinculture,Single
1,39,1,8014,0,19,133.1,1,37,37,9,7,106.5,0,0,0,1,0,1,32.0,0,Graduate,12.0,12,14,0.0,13.0,Social Service (Evening),Single
1,39,1,9500,1,1,130.0,1,38,37,5,7,120.0,1,0,0,1,0,1,25.0,0,Enrolled,16.0,14,22,6.0,13.29,Nursing,Single
2,43,1,9991,0,1,140.0,1,37,37,3,10,107.8,0,0,0,1,0,0,33.0,0,Enrolled,20.0,17,28,0.0,10.409722222222221,Management (Evening),Married
2,43,1,8014,0,Others,133.1,1,34,34,0,0,100.0,0,0,0,0,0,0,34.0,0,Dropout,14.0,4,28,1.0,12.5,Social Service (Evening),Married
2,39,1,8014,0,1,150.0,1,34,34,0,0,112.5,0,0,0,1,0,0,33.0,0,Graduate,12.0,11,17,0.0,11.283333333333333,Social Service (Evening),Married
1,43,1,9991,0,1,140.0,1,37,38,9,8,135.5,0,0,1,0,0,0,29.0,0,Dropout,10.0,5,27,3.0,12.925,Management (Evening),Single
1,1,1,9500,1,1,145.0,1,1,1,4,10,145.0,0,0,0,1,0,0,18.0,0,Dropout,15.0,6,23,1.0,6.930833333333333,Nursing,Single
1,1,1,9773,1,1,126.0,1,37,38,7,7,119.0,0,0,0,1,0,1,18.0,0,Graduate,12.0,12,13,0.0,12.154761904761905,Journalism & Communication,Single
2,7,1,9238,1,3,130.0,1,37,19,4,5,130.0,0,0,0,1,0,0,38.0,0,Graduate,12.0,10,32,0.0,14.125,Social Service,Married
1,1,4,9500,1,1,135.0,1,38,37,9,8,126.3,1,0,0,1,0,1,19.0,0,Graduate,14.0,12,14,0.0,15.433333333333332,Nursing,Single
4,39,1,8014,0,19,133.1,1,37,37,9,9,113.5,0,0,0,1,0,1,39.0,0,Graduate,12.0,12,12,0.0,14.666666666666668,Social Service (Evening),Divorced
1,43,1,9991,0,3,120.0,1,37,37,9,9,120.0,0,0,0,1,0,0,37.0,0,Graduate,26.0,23,36,0.0,11.598484848484848,Management (Evening),Single
1,17,2,9556,1,1,120.0,1,37,37,5,5,111.3,1,0,0,1,0,0,32.0,0,Dropout,15.0,0,15,0.0,0.0,Oral Hygiene,Single
1,18,1,9238,1,1,147.0,1,38,34,4,0,130.2,0,0,0,1,0,0,18.0,0,Dropout,7.0,0,1,1.0,0.0,Social Service,Single
1,43,1,9556,1,1,149.0,1,1,1,4,8,140.2,1,1,0,1,0,0,20.0,0,Enrolled,15.0,15,17,0.0,12.479166666666668,Oral Hygiene,Single
1,1,5,9070,1,1,124.0,1,37,37,9,9,113.9,1,0,0,1,0,0,20.0,0,Graduate,12.0,12,12,0.0,11.666666666666666,Communication Design,Single
1,17,1,9085,1,1,133.1,1,37,37,9,9,99.0,1,0,0,1,0,1,23.0,0,Graduate,12.0,12,14,0.0,13.547619047619047,Veterinary Nursing,Single
1,1,2,9147,1,1,125.0,1,1,19,4,9,124.0,1,0,0,1,0,0,19.0,0,Enrolled,10.0,9,16,0.0,11.475,Management,Single
1,1,1,9238,1,1,141.0,1,37,38,9,10,138.9,0,0,0,1,0,0,18.0,0,Graduate,12.0,12,15,0.0,13.94047619047619,Social Service,Single
1,1,1,9147,1,1,131.0,1,38,19,9,9,130.0,1,0,0,1,1,0,19.0,0,Graduate,10.0,10,15,0.0,12.122222222222224,Management,Single
1,17,4,9773,1,1,118.0,1,1,38,5,7,120.8,1,0,0,1,0,0,20.0,0,Graduate,12.0,9,20,0.0,12.525,Journalism & Communication,Single
1,1,6,9500,1,1,129.0,1,37,19,9,7,127.8,1,0,0,1,0,0,19.0,0,Dropout,16.0,12,20,2.0,13.78,Nursing,Single
1,17,3,9500,1,1,136.0,1,37,38,4,5,126.0,1,0,0,1,0,0,19.0,0,Graduate,16.0,14,16,0.0,15.11,Nursing,Single
1,1,2,9238,1,1,134.0,1,1,19,4,5,126.0,0,0,0,1,0,0,18.0,0,Graduate,12.0,9,18,0.0,11.1,Social Service,Single
1,1,1,9500,1,1,153.0,1,38,19,9,5,138.5,1,0,0,1,0,1,20.0,0,Graduate,16.0,14,16,0.0,15.798571428571426,Nursing,Single
1,1,3,9500,1,1,119.0,1,19,37,9,9,119.4,1,0,0,1,0,0,20.0,0,Graduate,15.0,15,15,0.0,14.687857142857144,Nursing,Single
4,39,1,9500,1,1,140.0,1,38,37,7,7,101.5,1,0,0,1,0,0,24.0,0,Graduate,16.0,14,22,0.0,12.16,Nursing,Divorced
4,39,2,9556,1,1,133.1,1,38,37,7,7,101.5,1,0,0,1,0,0,24.0,0,Dropout,14.0,0,0,0.0,0.0,Oral Hygiene,Divorced
1,17,2,9773,1,1,130.0,1,2,1,2,7,126.2,1,0,0,1,0,0,20.0,0,Graduate,12.0,12,12,0.0,14.916666666666668,Journalism & Communication,Single
1,1,3,9070,1,1,128.0,1,19,19,3,3,129.8,1,0,0,1,0,0,20.0,0,Enrolled,12.0,9,12,0.0,12.583333333333334,Communication Design,Single
1,1,1,9085,1,1,145.0,1,38,37,3,9,138.4,1,0,0,0,0,0,18.0,0,Enrolled,12.0,12,15,0.0,13.666666666666668,Veterinary Nursing,Single
1,1,1,9500,1,1,146.0,1,1,37,9,9,129.3,0,0,0,1,0,0,18.0,0,Graduate,16.0,14,16,0.0,14.2,Nursing,Single
1,1,1,9085,1,1,119.0,1,2,1,4,3,113.1,1,0,0,1,0,0,21.0,0,Graduate,10.0,10,11,0.0,12.7,Veterinary Nursing,Single
1,17,1,9853,1,1,160.0,1,1,38,4,10,144.3,1,0,0,1,0,0,18.0,0,Graduate,12.0,9,19,0.0,13.333333333333332,Basic Education,Single
1,17,5,9500,1,1,144.0,1,19,1,5,3,141.0,1,0,0,1,0,1,19.0,0,Graduate,16.0,14,16,0.0,12.485714285714286,Nursing,Single
1,7,1,9085,1,40,130.0,1,1,1,4,4,130.0,1,0,0,1,0,0,22.0,0,Graduate,12.0,12,14,0.0,16.642857142857142,Veterinary Nursing,Single
1,17,3,9238,1,1,122.0,1,19,19,7,7,117.5,1,0,0,1,0,0,19.0,0,Graduate,12.0,11,16,0.0,10.483333333333334,Social Service,Single
1,1,3,9500,1,1,153.0,6,37,37,9,9,131.8,1,0,0,1,0,0,18.0,1,Graduate,14.0,12,14,0.0,14.716666666666669,Nursing,Single
1,1,1,9085,1,1,147.0,1,37,19,9,5,133.7,1,0,0,1,0,1,19.0,0,Enrolled,10.0,7,21,1.0,12.45,Veterinary Nursing,Single
1,43,1,9500,1,1,121.0,1,38,19,5,5,115.4,1,0,0,1,0,1,24.0,0,Enrolled,16.0,14,16,0.0,11.971428571428572,Nursing,Single
1,1,3,9085,1,1,134.0,1,38,19,9,5,129.1,0,0,0,1,0,0,19.0,0,Enrolled,10.0,7,14,0.0,12.75,Veterinary Nursing,Single
1,1,1,8014,0,1,133.0,1,38,38,5,2,135.5,0,0,0,1,0,0,34.0,0,Graduate,12.0,12,13,0.0,12.0,Social Service (Evening),Single
1,17,5,9085,1,1,118.0,1,38,38,9,9,112.4,1,0,0,1,0,0,19.0,0,Graduate,22.0,12,35,0.0,14.591346153846153,Veterinary Nursing,Single
1,1,1,9500,1,1,137.0,1,37,37,7,9,130.8,1,0,0,1,0,1,18.0,0,Graduate,14.0,12,14,0.0,12.666666666666666,Nursing,Single
1,1,5,9500,1,1,143.0,1,37,37,9,5,131.6,1,0,0,1,0,1,19.0,0,Graduate,15.0,15,18,0.0,14.408375,Nursing,Single
1,39,1,9500,1,1,123.0,1,19,1,1,1,140.8,0,0,0,1,0,0,25.0,0,Graduate,16.0,14,16,0.0,12.084285714285716,Nursing,Single
1,44,1,9085,1,39,140.0,1,3,38,2,9,140.0,1,0,0,1,0,0,21.0,0,Enrolled,24.0,16,45,0.0,12.225,Veterinary Nursing,Single
1,1,1,9254,1,1,118.0,1,37,37,7,7,114.2,0,0,0,1,0,0,18.0,0,Enrolled,12.0,10,20,0.0,11.899999999999999,Tourism,Single
1,1,1,9238,1,1,142.0,1,34,38,4,7,127.3,0,0,0,1,0,1,18.0,0,Graduate,12.0,10,21,0.0,11.25,Social Service,Single
1,1,1,8014,0,1,115.0,1,38,38,9,7,115.0,1,0,0,1,0,0,28.0,0,Graduate,12.0,10,16,0.0,11.9,Social Service (Evening),Single
5,43,1,9500,1,1,131.0,1,1,38,5,5,118.8,0,0,0,1,0,1,18.0,0,Graduate,16.0,14,16,0.0,11.857142857142858,Nursing,Facto union
2,39,1,9254,1,1,130.0,1,37,37,9,9,125.0,0,0,0,1,0,0,20.0,0,Graduate,12.0,11,18,0.0,12.642857142857142,Tourism,Married
1,17,2,9853,1,1,133.1,1,37,37,5,0,111.5,0,0,0,1,0,0,18.0,0,Dropout,12.0,7,22,0.0,12.916666666666668,Basic Education,Single
1,17,1,9238,1,1,134.0,1,38,19,7,7,124.2,0,0,0,1,0,1,21.0,0,Graduate,12.0,8,23,0.0,11.325,Social Service,Single
4,7,1,9238,1,40,130.0,1,34,34,99,99,130.0,0,0,1,1,0,0,20.0,0,Dropout,12.0,0,0,0.0,0.0,Social Service,Divorced
1,7,1,9070,1,3,133.1,1,3,5,2,2,120.0,1,0,0,1,0,0,32.0,0,Dropout,6.0,3,6,0.0,16.0,Communication Design,Single
1,43,1,8014,0,12,114.0,1,34,34,0,99,110.0,0,0,0,1,0,0,29.0,0,Graduate,12.0,12,17,0.0,11.333333333333332,Social Service (Evening),Single
1,39,1,9556,1,1,130.0,1,19,38,9,8,113.3,0,0,0,1,0,0,24.0,0,Enrolled,15.0,12,29,0.0,12.275,Oral Hygiene,Single
1,43,1,9556,1,1,128.0,1,38,38,7,8,123.5,1,0,0,1,0,0,22.0,0,Enrolled,15.0,14,24,1.0,11.290972222222223,Oral Hygiene,Single
1,1,1,9238,1,1,133.1,1,19,1,1,3,101.0,0,0,0,1,0,0,21.0,0,Dropout,12.0,0,0,0.0,0.0,Social Service,Single
2,39,1,9500,1,19,133.1,1,37,38,9,10,120.9,1,0,0,1,0,0,39.0,0,Dropout,14.0,8,25,0.0,12.28125,Nursing,Married
4,39,1,9085,1,1,140.0,1,37,37,9,9,154.6,0,0,0,0,0,1,20.0,0,Enrolled,12.0,6,27,0.0,11.375,Veterinary Nursing,Divorced
