Application_order,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Educational_special_needs,Tuition_fees_up_to_date,Scholarship_holder,Age_at_enrollment,Status,Total_enrolled,Total_approved,Total_evaluations,Total_without_evaluations,Avg_grade
1,0,160.0,126.0,0,1,1,38.0,Graduate,16.0,15,22,0.0,12.944444444444445
1,1,125.0,136.2,0,1,0,21.0,Enrolled,23.0,20,30,1.0,11.622727272727271
1,1,127.0,124.2,0,1,0,23.0,Enrolled,10.0,1,11,0.0,5.0
5,1,147.0,138.5,0,1,0,19.0,Graduate,16.0,16,16,0.0,14.34125
2,1,130.0,122.3,0,0,0,18.0,Dropout,12.0,11,14,0.0,13.071428571428571
6,1,134.0,126.0,0,1,1,18.0,Graduate,0.0,0,0,0.0,0.0
1,1,140.0,135.4,0,1,0,24.0,Enrolled,12.0,9,23,0.0,11.525
1,1,151.0,146.5,0,1,1,18.0,Graduate,12.0,12,12,0.0,13.75
1,1,132.0,121.9,0,1,0,18.0,Graduate,12.0,12,17,0.0,13.678571428571429
1,0,130.0,130.0,0,1,0,26.0,Graduate,20.0,18,25,0.0,13.033333333333333
1,1,126.0,115.2,0,1,0,19.0,Enrolled,10.0,3,21,0.0,10.0
3,1,119.0,115.2,0,1,1,19.0,Dropout,12.0,0,16,0.0,0.0
1,1,123.0,125.1,0,1,0,19.0,Enrolled,12.0,8,18,0.0,11.75
1,1,106.0,108.0,0,1,0,20.0,Dropout,10.0,6,19,2.0,11.5
3,1,121.0,125.9,0,1,0,22.0,Enrolled,12.0,6,22,0.0,11.75
2,1,138.0,128.0,0,1,0,19.0,Graduate,15.0,15,16,0.0,14.668174603174604
5,1,118.0,113.5,0,1,0,20.0,Graduate,15.0,15,15,0.0,14.65982142857143
1,1,120.0,124.6,0,1,0,36.0,Enrolled,10.0,7,20,0.0,12.1875
1,1,133.1,116.0,0,1,0,29.0,Dropout,13.0,0,20,0.0,0.0
3,1,141.0,124.9,0,1,0,19.0,Graduate,12.0,10,22,0.0,11.5
1,1,180.0,140.5,0,0,0,24.0,Dropout,10.0,0,0,0.0,0.0
1,1,180.0,179.6,0,0,0,27.0,Dropout,12.0,0,13,0.0,0.0
1,1,115.0,116.1,0,1,1,18.0,Graduate,12.0,12,14,0.0,14.071428571428573
2,1,142.0,139.4,0,1,1,18.0,Graduate,0.0,0,0,0.0,0.0
4,1,135.0,129.0,0,1,0,21.0,Dropout,14.0,0,0,0.0,0.0
1,1,150.0,135.6,0,1,1,20.0,Graduate,12.0,10,17,0.0,12.0
1,1,153.0,147.8,0,1,1,18.0,Graduate,10.0,10,22,5.0,13.8
1,1,153.0,138.0,0,1,1,21.0,Dropout,12.0,9,13,0.0,14.416666666666668
1,1,150.0,150.0,0,1,0,26.0,Dropout,10.0,0,5,0.0,0.0
6,1,144.0,130.8,0,1,1,19.0,Graduate,16.0,14,16,0.0,14.214285714285714
1,1,130.0,122.6,0,1,0,18.0,Graduate,10.0,10,10,0.0,12.7
1,1,125.0,119.1,0,1,0,22.0,Dropout,12.0,3,27,0.0,11.0
1,1,133.1,111.8,0,1,0,27.0,Dropout,15.0,0,0,0.0,0.0
3,1,133.0,125.0,0,1,0,18.0,Graduate,10.0,10,12,1.0,12.7
1,1,140.0,129.9,0,1,0,19.0,Graduate,10.0,8,20,2.0,12.899999999999999
4,1,133.0,131.1,0,1,0,18.0,Graduate,15.0,15,15,0.0,14.860714285714286
1,1,154.0,141.4,0,1,1,19.0,Graduate,12.0,12,17,0.0,14.928571428571429
1,1,133.1,120.0,0,0,0,32.0,Dropout,12.0,0,0,0.0,0.0
1,1,168.0,133.4,0,1,0,23.0,Graduate,23.0,43,44,0.0,15.05065359477124
3,1,132.0,127.3,0,1,0,20.0,Graduate,14.0,12,14,0.0,13.383333333333333
1,1,133.1,131.8,0,1,0,20.0,Graduate,23.0,22,28,0.0,13.170454545454547
1,1,120.0,114.8,0,0,0,19.0,Dropout,12.0,7,23,0.0,11.19047619047619
3,1,150.0,132.8,0,1,1,18.0,Graduate,16.0,16,16,0.0,13.01125
1,1,140.0,140.0,0,1,0,21.0,Dropout,12.0,7,24,2.0,11.333333333333332
1,1,103.0,108.3,0,1,1,20.0,Enrolled,14.0,0,29,0.0,0.0
1,1,150.0,150.0,0,1,0,22.0,Graduate,12.0,9,27,0.0,12.833333333333332
1,0,160.0,160.0,0,1,0,26.0,Graduate,10.0,10,12,0.0,11.7
1,1,131.0,131.7,0,1,0,20.0,Graduate,12.0,11,13,0.0,12.983333333333334
1,1,114.0,112.6,0,1,0,19.0,Graduate,15.0,13,20,0.0,12.75
1,0,120.0,111.1,0,1,0,31.0,Graduate,10.0,9,14,0.0,11.1
3,1,140.0,127.5,0,1,1,20.0,Graduate,15.0,15,19,0.0,12.03188888888889
1,1,130.0,120.2,0,1,0,20.0,Graduate,10.0,9,19,1.0,12.714285714285715
4,1,121.0,118.9,0,1,0,21.0,Graduate,15.0,15,16,0.0,14.469841269841272
4,1,130.0,119.9,0,1,0,18.0,Graduate,15.0,15,15,0.0,13.19625
2,1,141.0,127.3,0,1,1,19.0,Graduate,14.0,12,14,0.0,13.8
1,1,131.0,127.9,0,1,1,18.0,Graduate,14.0,14,14,0.0,15.0
1,1,133.1,133.0,0,1,0,40.0,Enrolled,12.0,10,15,0.0,12.8
6,1,117.0,114.6,0,1,1,18.0,Graduate,12.0,12,13,0.0,12.738095238095237
2,1,151.0,144.5,0,1,0,18.0,Graduate,12.0,12,13,0.0,15.25
1,1,131.0,125.4,0,1,0,19.0,Graduate,15.0,12,27,0.0,12.333333333333332
1,1,145.0,145.0,0,1,1,19.0,Graduate,12.0,12,13,0.0,13.0
1,1,135.0,138.1,0,0,0,28.0,Dropout,12.0,0,13,0.0,0.0
1,1,119.0,124.6,0,1,0,20.0,Graduate,12.0,12,12,0.0,12.583333333333332
2,1,122.0,130.8,0,1,0,18.0,Graduate,12.0,9,23,0.0,12.125
2,1,155.0,140.5,0,1,0,18.0,Graduate,14.0,12,14,0.0,15.25
1,1,123.0,124.1,0,1,1,20.0,Graduate,10.0,8,23,3.0,13.0
1,1,130.0,118.4,0,1,0,28.0,Graduate,29.0,24,29,0.0,12.083916083916083
1,1,133.1,128.2,0,1,0,23.0,Graduate,26.0,25,29,0.0,14.756944444444445
1,1,114.0,109.5,0,1,0,19.0,Dropout,14.0,6,17,0.0,10.5
1,1,137.0,131.1,0,1,1,18.0,Graduate,12.0,12,14,0.0,12.5
3,1,161.0,137.9,0,0,1,20.0,Graduate,12.0,11,13,0.0,12.15
1,1,133.1,128.2,0,1,0,20.0,Graduate,23.0,21,31,0.0,12.004273504273506
1,0,133.1,126.5,0,1,0,27.0,Dropout,10.0,2,10,0.0,5.25
1,1,128.0,120.0,0,1,0,18.0,Dropout,12.0,5,24,0.0,12.0
2,1,133.1,123.0,0,1,1,37.0,Graduate,15.0,15,21,0.0,11.642857142857142
1,1,130.0,130.0,0,0,0,20.0,Dropout,14.0,8,21,0.0,13.393333333333333
6,1,147.0,141.1,0,1,0,20.0,Dropout,15.0,14,17,0.0,13.60625
1,1,140.0,140.0,0,0,0,34.0,Dropout,10.0,0,10,0.0,0.0
1,1,140.0,133.6,0,1,0,22.0,Dropout,10.0,0,0,0.0,0.0
2,1,133.1,123.5,0,1,0,39.0,Graduate,12.0,12,12,0.0,13.416666666666668
1,1,141.0,136.3,0,1,1,18.0,Graduate,14.0,12,14,0.0,13.516666666666666
2,1,128.0,123.5,0,1,1,21.0,Graduate,12.0,12,14,0.0,13.226190476190476
1,1,150.0,112.0,0,1,0,34.0,Dropout,12.0,0,0,0.0,0.0
1,1,160.0,160.0,0,1,1,22.0,Graduate,12.0,12,18,0.0,13.0625
1,1,133.1,110.0,0,1,0,31.0,Dropout,12.0,3,35,0.0,7.2
3,1,128.0,116.8,0,0,0,19.0,Dropout,12.0,4,22,0.0,6.0
5,1,114.0,109.5,0,1,0,19.0,Dropout,10.0,0,15,0.0,0.0
1,1,133.1,100.0,0,1,0,31.0,Dropout,14.0,0,14,0.0,0.0
1,1,126.0,117.3,0,1,0,19.0,Enrolled,10.0,6,21,0.0,10.65
2,1,133.1,130.0,0,1,0,30.0,Dropout,12.0,0,0,0.0,0.0
1,1,129.0,137.8,0,1,1,20.0,Graduate,15.0,15,16,0.0,15.826825396825395
1,1,140.0,136.5,0,1,1,18.0,Graduate,15.0,15,16,0.0,14.819285714285714
1,0,133.1,138.7,0,1,0,31.0,Dropout,10.0,6,13,0.0,11.166666666666668
1,1,134.0,124.9,0,1,0,19.0,Dropout,12.0,7,22,0.0,11.625
1,0,133.1,140.0,0,1,1,20.0,Dropout,11.0,0,11,0.0,0.0
2,1,132.0,122.6,0,1,1,20.0,Graduate,12.0,12,12,0.0,13.583333333333332
2,1,131.0,129.5,0,1,1,19.0,Graduate,16.0,16,16,0.0,13.9475
1,1,133.1,155.0,0,1,0,22.0,Dropout,10.0,3,11,0.0,5.666666666666667
1,0,133.1,100.0,0,1,0,26.0,Graduate,15.0,14,18,0.0,12.517857142857142
1,1,160.0,137.6,0,1,1,19.0,Graduate,10.0,10,14,0.0,11.925
1,1,120.0,120.0,0,1,0,29.0,Dropout,16.0,12,16,2.0,12.25
1,1,114.0,114.0,0,1,0,20.0,Enrolled,14.0,2,26,6.0,5.833333333333333
1,0,140.0,139.0,0,1,1,38.0,Enrolled,10.0,10,15,0.0,11.2
1,1,100.0,110.0,0,1,0,20.0,Graduate,24.0,21,39,0.0,12.266666666666666
6,1,139.0,128.5,0,1,0,19.0,Dropout,16.0,12,20,0.0,13.066666666666668
1,1,136.0,132.2,0,1,0,19.0,Graduate,12.0,12,14,0.0,13.854166666666668
1,1,130.0,130.0,0,1,0,20.0,Dropout,14.0,3,14,1.0,6.916666666666667
1,1,145.0,129.3,0,1,0,19.0,Graduate,10.0,10,10,0.0,12.5
1,1,133.1,128.2,0,1,1,19.0,Enrolled,23.0,22,27,0.0,13.075757575757576
6,1,146.0,130.3,0,1,0,18.0,Graduate,16.0,16,16,0.0,13.74625
1,1,159.0,162.5,0,1,0,19.0,Dropout,0.0,0,0,0.0,0.0
1,0,133.1,130.0,0,1,0,38.0,Dropout,12.0,0,0,0.0,0.0
1,1,110.0,110.0,0,1,0,37.0,Dropout,12.0,0,15,0.0,0.0
1,1,120.0,142.3,0,1,1,26.0,Graduate,12.0,11,16,0.0,13.916666666666668
1,1,130.0,122.0,0,1,1,21.0,Enrolled,12.0,6,21,0.0,10.7
3,1,158.0,153.6,0,1,1,18.0,Graduate,12.0,12,15,0.0,15.476190476190476
1,1,122.0,112.9,0,1,0,18.0,Graduate,14.0,14,16,0.0,11.857142857142858
1,1,140.0,124.1,0,1,0,18.0,Graduate,10.0,10,17,2.0,14.05
1,1,136.0,129.7,0,1,0,19.0,Graduate,12.0,12,13,0.0,12.94047619047619
1,1,111.0,110.0,0,1,0,18.0,Graduate,12.0,11,14,0.0,12.3
2,1,145.0,136.3,0,1,0,18.0,Enrolled,16.0,14,24,0.0,12.285714285714286
1,1,133.1,146.0,0,1,1,19.0,Graduate,12.0,12,13,0.0,12.833333333333332
1,1,140.0,129.9,0,1,0,19.0,Dropout,15.0,0,0,0.0,0.0
1,1,140.0,140.9,0,1,1,18.0,Graduate,12.0,10,17,0.0,12.928571428571429
1,1,156.0,135.5,0,1,0,18.0,Graduate,16.0,14,16,0.0,13.9
1,1,132.0,122.0,0,1,1,20.0,Graduate,16.0,14,16,0.0,13.817142857142857
1,1,140.0,140.0,0,1,1,22.0,Graduate,15.0,13,20,0.0,13.094642857142858
1,1,164.0,163.0,0,1,0,18.0,Dropout,12.0,0,0,0.0,0.0
4,1,113.0,107.4,0,1,1,19.0,Graduate,12.0,12,12,0.0,12.166666666666666
1,1,122.0,114.3,0,0,1,20.0,Dropout,12.0,7,24,0.0,11.291666666666668
1,1,150.0,140.8,0,1,0,19.0,Enrolled,12.0,11,14,0.0,12.575
2,1,135.0,126.3,1,1,1,20.0,Graduate,12.0,12,13,0.0,14.619047619047619
1,1,133.1,110.0,0,1,0,28.0,Dropout,12.0,8,29,0.0,12.0
2,1,122.0,126.2,0,1,0,19.0,Graduate,12.0,9,26,0.0,13.333333333333332
1,1,140.0,140.0,0,1,0,22.0,Enrolled,12.0,10,22,0.0,13.119047619047619
1,1,138.0,123.0,0,1,0,19.0,Graduate,12.0,12,23,0.0,14.08173076923077
3,1,130.0,157.0,0,0,0,18.0,Dropout,12.0,0,0,0.0,0.0
1,1,157.0,149.7,0,1,0,18.0,Graduate,12.0,12,12,0.0,14.916666666666668
1,1,140.0,140.0,0,1,0,22.0,Graduate,10.0,9,20,0.0,12.767857142857142
1,1,170.0,170.0,0,1,0,20.0,Graduate,20.0,20,22,0.0,15.623931623931623
1,0,150.0,130.2,0,1,1,24.0,Graduate,10.0,10,16,1.0,12.517857142857142
1,1,146.0,135.5,0,1,0,22.0,Enrolled,34.0,23,41,0.0,11.541666666666668
1,0,120.0,118.3,0,1,0,20.0,Enrolled,12.0,11,13,0.0,13.083333333333332
1,1,118.0,116.3,0,1,1,20.0,Graduate,15.0,15,20,0.0,11.922569444444445
1,0,120.0,120.0,0,0,0,35.0,Dropout,12.0,0,0,0.0,0.0
1,1,154.0,154.7,0,1,1,18.0,Graduate,10.0,10,11,0.0,12.2
2,1,139.0,132.7,0,1,0,19.0,Graduate,12.0,12,16,0.0,11.416666666666666
1,1,136.0,130.8,0,1,0,18.0,Graduate,15.0,15,16,0.0,14.32857142857143
2,1,130.0,122.7,0,1,0,18.0,Dropout,12.0,8,23,0.0,10.875
1,1,133.1,130.0,0,1,0,31.0,Enrolled,12.0,12,14,0.0,13.083333333333332
1,1,133.0,123.6,0,1,1,19.0,Graduate,12.0,12,14,0.0,13.75
1,1,143.0,116.5,0,1,1,20.0,Graduate,15.0,15,18,0.0,12.84375
3,1,117.0,111.1,0,1,0,21.0,Dropout,12.0,0,0,0.0,0.0
3,1,145.0,136.3,0,1,1,18.0,Graduate,16.0,14,16,0.0,13.971428571428572
5,1,134.0,129.8,0,1,0,18.0,Dropout,12.0,2,7,0.0,5.5
1,0,170.0,134.7,0,1,0,33.0,Graduate,10.0,10,11,0.0,14.066666666666666
2,1,143.0,131.8,0,1,1,18.0,Enrolled,12.0,11,14,0.0,13.185714285714287
1,1,140.0,126.8,0,0,1,18.0,Dropout,0.0,0,0,0.0,0.0
1,1,131.0,130.7,0,1,0,21.0,Enrolled,10.0,6,22,1.0,11.25
3,1,115.0,109.8,0,1,0,19.0,Enrolled,12.0,8,16,0.0,11.625
1,0,130.0,133.9,0,1,0,28.0,Graduate,10.0,10,14,0.0,13.428571428571427
1,1,130.0,109.9,0,0,0,29.0,Dropout,9.0,0,4,0.0,0.0
1,1,160.0,160.0,0,0,0,36.0,Dropout,12.0,9,17,0.0,13.333333333333332
1,0,133.1,106.5,0,1,1,32.0,Graduate,12.0,12,14,0.0,13.0
1,1,130.0,120.0,0,1,1,25.0,Enrolled,16.0,14,22,6.0,13.29
1,0,140.0,107.8,0,1,0,33.0,Enrolled,20.0,17,28,0.0,10.409722222222221
1,0,133.1,100.0,0,0,0,34.0,Dropout,14.0,4,28,1.0,12.5
1,0,150.0,112.5,0,1,0,33.0,Graduate,12.0,11,17,0.0,11.283333333333333
1,0,140.0,135.5,0,0,0,29.0,Dropout,10.0,5,27,3.0,12.925
1,1,145.0,145.0,0,1,0,18.0,Dropout,15.0,6,23,1.0,6.930833333333333
1,1,126.0,119.0,0,1,1,18.0,Graduate,12.0,12,13,0.0,12.154761904761905
1,1,130.0,130.0,0,1,0,38.0,Graduate,12.0,10,32,0.0,14.125
4,1,135.0,126.3,0,1,1,19.0,Graduate,14.0,12,14,0.0,15.433333333333332
1,0,133.1,113.5,0,1,1,39.0,Graduate,12.0,12,12,0.0,14.666666666666668
1,0,120.0,120.0,0,1,0,37.0,Graduate,26.0,23,36,0.0,11.598484848484848
2,1,120.0,111.3,0,1,0,32.0,Dropout,15.0,0,15,0.0,0.0
1,1,147.0,130.2,0,1,0,18.0,Dropout,7.0,0,1,1.0,0.0
1,1,149.0,140.2,1,1,0,20.0,Enrolled,15.0,15,17,0.0,12.479166666666668
5,1,124.0,113.9,0,1,0,20.0,Graduate,12.0,12,12,0.0,11.666666666666666
1,1,133.1,99.0,0,1,1,23.0,Graduate,12.0,12,14,0.0,13.547619047619047
2,1,125.0,124.0,0,1,0,19.0,Enrolled,10.0,9,16,0.0,11.475
1,1,141.0,138.9,0,1,0,18.0,Graduate,12.0,12,15,0.0,13.94047619047619
1,1,131.0,130.0,0,1,0,19.0,Graduate,10.0,10,15,0.0,12.122222222222224
4,1,118.0,120.8,0,1,0,20.0,Graduate,12.0,9,20,0.0,12.525
6,1,129.0,127.8,0,1,0,19.0,Dropout,16.0,12,20,2.0,13.78
3,1,136.0,126.0,0,1,0,19.0,Graduate,16.0,14,16,0.0,15.11
2,1,134.0,126.0,0,1,0,18.0,Graduate,12.0,9,18,0.0,11.1
1,1,153.0,138.5,0,1,1,20.0,Graduate,16.0,14,16,0.0,15.798571428571426
3,1,119.0,119.4,0,1,0,20.0,Graduate,15.0,15,15,0.0,14.687857142857144
1,1,140.0,101.5,0,1,0,24.0,Graduate,16.0,14,22,0.0,12.16
2,1,133.1,101.5,0,1,0,24.0,Dropout,14.0,0,0,0.0,0.0
2,1,130.0,126.2,0,1,0,20.0,Graduate,12.0,12,12,0.0,14.916666666666668
3,1,128.0,129.8,0,1,0,20.0,Enrolled,12.0,9,12,0.0,12.583333333333334
1,1,145.0,138.4,0,0,0,18.0,Enrolled,12.0,12,15,0.0,13.666666666666668
1,1,146.0,129.3,0,1,0,18.0,Graduate,16.0,14,16,0.0,14.2
1,1,119.0,113.1,0,1,0,21.0,Graduate,10.0,10,11,0.0,12.7
1,1,160.0,144.3,0,1,0,18.0,Graduate,12.0,9,19,0.0,13.333333333333332
5,1,144.0,141.0,0,1,1,19.0,Graduate,16.0,14,16,0.0,12.485714285714286
1,1,130.0,130.0,0,1,0,22.0,Graduate,12.0,12,14,0.0,16.642857142857142
3,1,122.0,117.5,0,1,0,19.0,Graduate,12.0,11,16,0.0,10.483333333333334
3,1,153.0,131.8,0,1,0,18.0,Graduate,14.0,12,14,0.0,14.716666666666669
1,1,147.0,133.7,0,1,1,19.0,Enrolled,10.0,7,21,1.0,12.45
1,1,121.0,115.4,0,1,1,24.0,Enrolled,16.0,14,16,0.0,11.971428571428572
3,1,134.0,129.1,0,1,0,19.0,Enrolled,10.0,7,14,0.0,12.75
1,0,133.0,135.5,0,1,0,34.0,Graduate,12.0,12,13,0.0,12.0
5,1,118.0,112.4,0,1,0,19.0,Graduate,22.0,12,35,0.0,14.591346153846153
1,1,137.0,130.8,0,1,1,18.0,Graduate,14.0,12,14,0.0,12.666666666666666
5,1,143.0,131.6,0,1,1,19.0,Graduate,15.0,15,18,0.0,14.408375
1,1,123.0,140.8,0,1,0,25.0,Graduate,16.0,14,16,0.0,12.084285714285716
1,1,140.0,140.0,0,1,0,21.0,Enrolled,24.0,16,45,0.0,12.225
1,1,118.0,114.2,0,1,0,18.0,Enrolled,12.0,10,20,0.0,11.899999999999999
1,1,142.0,127.3,0,1,1,18.0,Graduate,12.0,10,21,0.0,11.25
1,0,115.0,115.0,0,1,0,28.0,Graduate,12.0,10,16,0.0,11.9
1,1,131.0,118.8,0,1,1,18.0,Graduate,16.0,14,16,0.0,11.857142857142858
1,1,130.0,125.0,0,1,0,20.0,Graduate,12.0,11,18,0.0,12.642857142857142
2,1,133.1,111.5,0,1,0,18.0,Dropout,12.0,7,22,0.0,12.916666666666668
1,1,134.0,124.2,0,1,1,21.0,Graduate,12.0,8,23,0.0,11.325
1,1,130.0,130.0,0,1,0,20.0,Dropout,12.0,0,0,0.0,0.0
1,1,133.1,120.0,0,1,0,32.0,Dropout,6.0,3,6,0.0,16.0
1,0,114.0,110.0,0,1,0,29.0,Graduate,12.0,12,17,0.0,11.333333333333332
1,1,130.0,113.3,0,1,0,24.0,Enrolled,15.0,12,29,0.0,12.275
1,1,128.0,123.5,0,1,0,22.0,Enrolled,15.0,14,24,1.0,11.290972222222223
1,1,133.1,101.0,0,1,0,21.0,Dropout,12.0,0,0,0.0,0.0
1,1,133.1,120.9,0,1,0,39.0,Dropout,14.0,8,25,0.0,12.28125
1,1,140.0,154.6,0,0,1,20.0,Enrolled,12.0,6,27,0.0,11.375
1,1,117.0,120.2,0,1,0,20.0,Enrolled,10.0,4,19,0.0,10.5
3,1,139.0,146.5,0,1,0,21.0,Graduate,28.0,24,52,2.0,13.417391304347827
1,1,159.0,160.1,0,1,0,18.0,Graduate,12.0,12,13,0.0,15.011904761904763
1,1,140.0,150.0,0,1,0,34.0,Graduate,12.0,10,23,0.0,13.166666666666668
3,1,140.0,135.8,0,1,0,18.0,Graduate,10.0,9,13,0.0,14.066666666666666
1,1,135.0,143.8,0,1,0,19.0,Enrolled,0.0,0,0,0.0,0.0
1,1,121.0,116.8,0,1,0,18.0,Dropout,12.0,6,22,0.0,11.166666666666666
5,1,124.0,113.9,0,1,0,19.0,Graduate,12.0,11,21,0.0,14.214285714285715
3,1,131.0,118.0,0,1,1,18.0,Enrolled,16.0,14,16,0.0,13.242857142857144
5,1,160.0,150.2,0,1,0,19.0,Dropout,10.0,3,20,0.0,12.75
2,1,120.0,115.1,0,1,1,19.0,Graduate,15.0,13,18,0.0,12.5625
1,1,140.0,131.3,0,1,1,18.0,Graduate,12.0,12,15,0.0,13.583333333333332
1,0,120.0,120.0,0,1,1,23.0,Graduate,12.0,11,16,0.0,12.066666666666666
2,1,118.0,110.3,0,0,0,18.0,Enrolled,12.0,10,13,0.0,12.2
1,1,133.1,100.0,0,1,0,33.0,Dropout,12.0,9,15,0.0,11.583333333333332
2,1,111.0,110.7,0,1,0,19.0,Graduate,12.0,12,18,0.0,11.583333333333332
3,1,140.0,143.4,0,1,0,21.0,Dropout,0.0,0,0,0.0,0.0
6,1,125.0,115.9,0,1,0,18.0,Graduate,15.0,15,16,0.0,13.378571428571426
1,0,133.1,145.0,0,1,1,21.0,Enrolled,10.0,8,14,0.0,12.025
2,1,136.0,140.9,0,1,0,19.0,Graduate,12.0,12,12,0.0,13.916666666666668
2,1,115.0,108.4,0,1,0,20.0,Graduate,12.0,8,18,0.0,11.125
1,1,116.0,114.3,0,1,0,20.0,Dropout,8.0,0,16,0.0,0.0
5,1,110.0,110.0,0,1,0,20.0,Enrolled,12.0,7,24,0.0,12.041666666666668
1,1,135.0,121.7,0,1,1,18.0,Enrolled,12.0,4,23,0.0,5.5
2,1,131.0,123.7,0,1,0,18.0,Enrolled,10.0,2,20,0.0,14.0
2,1,124.0,116.5,0,1,1,20.0,Graduate,15.0,15,17,0.0,14.546666666666667
1,1,163.0,155.0,0,1,1,21.0,Graduate,12.0,12,14,0.0,13.25
1,1,137.0,129.3,0,1,0,19.0,Graduate,16.0,14,24,0.0,12.071428571428571
3,1,128.0,121.7,0,1,1,18.0,Graduate,12.0,12,12,0.0,12.583333333333332
1,1,133.1,148.2,0,1,0,27.0,Enrolled,12.0,11,27,0.0,12.0625
2,1,133.1,125.5,0,1,1,21.0,Graduate,15.0,14,18,0.0,13.22875
4,1,148.0,131.9,0,1,1,18.0,Graduate,15.0,15,16,0.0,14.330625000000001
1,1,127.0,121.8,0,1,0,18.0,Enrolled,12.0,7,26,0.0,12.083333333333332
1,1,110.0,107.7,0,0,0,28.0,Dropout,11.0,0,10,0.0,0.0
1,1,133.1,115.5,0,1,0,36.0,Dropout,14.0,8,27,0.0,11.8
1,1,145.0,139.8,0,1,0,20.0,Graduate,10.0,10,12,1.0,14.4
1,1,136.0,133.2,0,1,0,19.0,Graduate,12.0,10,21,0.0,11.2
1,0,131.0,118.4,0,1,0,20.0,Enrolled,10.0,0,20,3.0,0.0
2,1,138.0,123.3,0,1,0,19.0,Enrolled,10.0,7,25,4.0,12.875
1,0,150.0,134.5,0,1,0,28.0,Graduate,12.0,11,14,0.0,12.416666666666668
1,1,112.0,110.6,0,1,0,20.0,Graduate,10.0,9,14,1.0,11.775
1,1,154.0,154.0,0,1,0,28.0,Graduate,26.0,20,42,0.0,12.166666666666668
1,0,160.0,160.0,0,1,0,24.0,Dropout,20.0,9,40,0.0,11.75
1,1,140.0,140.0,0,1,0,20.0,Enrolled,12.0,10,19,0.0,12.083333333333332
2,1,150.0,132.5,0,1,0,22.0,Enrolled,12.0,9,17,0.0,11.925
2,1,141.0,127.7,0,1,1,18.0,Graduate,12.0,10,16,0.0,12.392857142857142
5,1,122.0,117.5,0,0,0,22.0,Dropout,10.0,2,24,0.0,5.75
5,1,120.0,127.0,0,1,1,18.0,Graduate,12.0,10,20,0.0,11.958333333333332
1,1,139.0,125.5,0,1,1,21.0,Graduate,16.0,14,16,0.0,13.514285714285714
6,1,138.0,140.5,0,1,0,19.0,Graduate,12.0,12,16,0.0,13.357142857142858
1,1,119.0,118.3,0,1,0,22.0,Enrolled,12.0,7,22,0.0,12.625
1,1,129.0,120.8,0,1,1,20.0,Graduate,16.0,14,16,0.0,12.744285714285716
1,1,133.1,95.0,0,1,0,20.0,Graduate,10.0,9,18,0.0,11.775
1,0,125.0,122.2,0,1,0,19.0,Graduate,12.0,12,13,0.0,11.916666666666666
1,1,125.0,143.9,0,1,0,20.0,Enrolled,0.0,0,0,0.0,0.0
2,1,137.0,127.2,0,1,1,20.0,Graduate,12.0,11,18,1.0,12.8875
1,1,123.0,120.2,0,1,0,20.0,Dropout,12.0,9,19,0.0,11.65
3,1,154.0,134.8,0,1,0,19.0,Graduate,14.0,12,14,0.0,13.533333333333331
1,1,144.0,142.6,0,1,1,18.0,Graduate,12.0,10,17,0.0,14.083333333333332
1,1,153.0,147.9,0,1,1,18.0,Graduate,15.0,15,16,0.0,14.704206349206348
1,1,152.0,160.4,0,0,0,19.0,Dropout,0.0,0,0,0.0,0.0
1,1,150.0,134.6,0,1,0,20.0,Graduate,10.0,10,12,0.0,13.3
1,1,129.0,121.0,0,1,1,22.0,Graduate,12.0,10,15,0.0,13.041666666666668
1,1,150.0,142.7,0,1,1,18.0,Graduate,12.0,12,12,0.0,14.916666666666666
2,1,125.0,115.6,0,1,0,19.0,Graduate,12.0,12,12,0.0,14.0
1,1,133.1,130.0,0,0,1,20.0,Graduate,12.0,10,19,0.0,12.4
2,1,140.0,124.3,0,1,1,19.0,Graduate,15.0,15,17,0.0,14.475
1,1,140.0,137.9,0,0,0,18.0,Dropout,0.0,0,0,0.0,0.0
6,1,133.1,100.0,0,0,0,20.0,Dropout,9.0,0,9,0.0,0.0
2,1,132.0,128.2,0,1,1,19.0,Graduate,12.0,12,13,0.0,12.916666666666668
3,1,135.0,135.0,0,1,0,18.0,Enrolled,12.0,12,12,0.0,13.416666666666668
4,1,135.0,121.0,0,1,0,18.0,Graduate,12.0,11,15,0.0,12.416666666666668
1,1,133.1,147.0,0,1,0,22.0,Dropout,10.0,2,11,0.0,6.25
1,1,168.0,149.5,0,1,0,18.0,Graduate,12.0,12,21,0.0,16.5
1,1,143.0,144.4,0,1,0,20.0,Graduate,12.0,12,13,0.0,13.25
2,1,116.0,116.0,0,1,0,19.0,Graduate,12.0,12,13,0.0,12.273809523809524
1,1,134.0,120.7,0,1,1,19.0,Graduate,15.0,14,20,0.0,13.463636363636363
1,1,140.0,141.8,0,1,0,21.0,Graduate,12.0,12,13,0.0,13.035714285714285
2,0,133.0,119.7,0,1,1,19.0,Dropout,12.0,10,21,0.0,11.5
6,1,125.0,118.4,0,1,1,19.0,Graduate,12.0,12,13,0.0,13.392857142857142
1,0,133.1,134.5,0,1,0,20.0,Enrolled,12.0,10,15,0.0,13.3
1,1,133.1,128.2,0,0,1,28.0,Dropout,10.0,1,19,8.0,6.0
